,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,23008.96589473684,1.54148,5.082869846580996e-07,-6.67
1,2000-01-31,4.78,-8.41,16113.549902961473,1.15073,-7.444070564993525e-07,-10.27
2,2000-02-29,5.07,-13.36,20195.67726336081,1.43125,-1.1774918120193979e-07,22.85
3,2000-03-31,5.05,4.71,124168.57306280728,1.63163,-2.7920379641317597e-07,14.0
4,2000-04-30,5.06,-17.96,51919.133348876974,1.24519,1.1906909453699238e-06,-32.66
5,2000-05-31,5.12,1.68,61613.89237723192,0.69845,-6.9053386183734025e-06,-43.91
6,2000-06-30,5.16,12.61,23902.768000325614,0.86448,-2.4313589599865087e-07,37.27
7,2000-07-31,5.13,-14.44,45081.57204401979,1.08203,-8.206448961592076e-08,25.17
8,2000-08-31,5.12,-3.14,36726.827303098755,0.99615,-1.3914291962372922e-07,-7.94
9,2000-09-30,5.09,-17.36,25613.89853686187,0.97898,-2.401248510913761e-08,-7.57
10,2000-10-31,5.37,-16.2,40340.51383995974,0.67555,-5.1418231593860704e-08,-30.99
11,2000-11-30,5.32,-0.81,39320.15734476367,0.54101,-5.9469227223439985e-06,-20.59
12,2000-12-31,6.08,-4.36,46369.38359621451,0.25705,-2.6265770473248603e-06,-57.84
13,2001-01-31,5.27,23.09,163910.3017795433,0.75954,-3.6385616488983792e-06,156.57
14,2001-02-28,5.06,-7.49,344884.39393495175,1.35161,-5.315918445505282e-07,90.17
15,2001-03-31,4.96,-9.68,248185.09197959185,1.09052,-1.3086255041086962e-07,-19.32
16,2001-04-30,5.01,11.19,294940.20029343315,1.28568,8.556400337123134e-08,17.9
17,2001-05-31,5.01,5.02,181245.88579640636,2.04389,-1.4561084117348217e-07,58.97
18,2001-06-30,4.99,-7.17,206631.6345557656,1.42413,1.244207491035744e-07,-24.21
19,2001-07-31,4.77,-8.5,108487.85198575922,2.67326,-2.678271936817404e-07,-4.63
20,2001-08-31,4.54,0.66,61349.49344166963,1.56762,-6.601133008631634e-08,-41.36
21,2001-09-30,4.0,-17.28,463519.6951148448,0.3971,-1.5994586077891415e-07,-80.99
22,2001-10-31,4.02,12.78,83285.02713254432,0.77732,-6.293733274131113e-07,95.75
23,2001-11-30,4.04,20.45,104540.93156020815,0.64106,-1.0409115023951494e-06,-29.83
24,2001-12-31,4.01,10.41,107760.85705858612,0.44381,-1.7256407305359313e-07,-27.39
25,2002-01-31,3.98,6.92,65157.03119835746,0.30755,-3.4934916864735533e-11,-30.7
