,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,1711.7212800471907,0.3989,-4.307677780877391e-09,-20.62
1,2000-01-31,4.78,-8.41,1321.4921006436512,0.34636,0.0,0.0
2,2000-02-29,5.07,-13.36,4142.726215968186,0.46332,0.0,26.23
3,2000-03-31,5.05,4.71,4888.188250821527,0.44262,4.50841348854198e-07,-4.47
4,2000-04-30,5.06,-17.96,1133.7561533288501,0.35536,-6.590628933009305e-09,-24.04
5,2000-05-31,5.12,1.68,827.7785771080232,0.30588,0.0,-13.92
6,2000-06-30,5.16,12.61,1137.180242563304,0.30588,-7.240477977923233e-06,0.29
7,2000-07-31,5.13,-14.44,14004.970774815738,0.30588,-1.1807936598360812e-05,0.0
8,2000-08-31,5.12,-3.14,4904.7535592098,0.33467,1.167337667063058e-06,9.41
9,2000-09-30,5.09,-17.36,14364.137223827724,0.42868,-4.1812183038954654e-07,15.94
10,2000-10-31,5.37,-16.2,10837.096677195967,0.39494,-3.7222340557857316e-07,-7.87
11,2000-11-30,5.32,-0.81,12469.697451240509,0.47681,-8.53966040270744e-09,19.77
12,2000-12-31,6.08,-4.36,8633.042766347085,0.37515,2.9543688826271355e-08,-14.2
13,2001-01-31,5.27,23.09,4415.828134124228,0.36153,-3.9928521353077216e-08,5.52
14,2001-02-28,5.06,-7.49,8072.731838024989,0.42397,-1.8050555821460424e-07,16.09
15,2001-03-31,4.96,-9.68,18707.394364059495,0.42479,-6.748074979612507e-08,0.19
16,2001-04-30,5.01,11.19,3346.4575028759464,0.42972,1.43180077487523e-06,1.16
17,2001-05-31,5.01,5.02,6890.646088005107,0.49299,3.1194560928834275e-08,14.72
18,2001-06-30,4.99,-7.17,7645.131980423074,0.61377,2.2181167018669813e-06,24.5
19,2001-07-31,4.77,-8.5,2896.8776359945314,0.53161,-4.0180864285623564e-08,-13.39
20,2001-08-31,4.54,0.66,3477.874719697864,0.56694,-3.651105950636852e-06,6.65
21,2001-09-30,4.0,-17.28,10083.500928550484,0.59159,-1.1776360849176719e-06,-2.44
22,2001-10-31,4.02,12.78,43397.50503251781,0.78139,-8.88278862473193e-07,32.08
23,2001-11-30,4.04,20.45,13069.863620298649,0.73866,7.170115470868525e-08,-9.56
24,2001-12-31,4.01,10.41,52278.547839158215,0.96955,-8.047213040525757e-08,33.94
25,2002-01-31,3.98,6.92,18958.79723908361,0.92874,-1.2518993432137003e-08,5.08
26,2002-02-28,4.01,10.36,13209.733047387845,0.99241,8.17020888780112e-06,3.92
27,2002-03-31,4.0,8.98,27289.166082259286,1.02611,-3.633498222999248e-06,3.4
28,2002-04-30,4.04,-4.87,5852.307284426707,0.743,-1.5716452789125812e-07,-27.59
29,2002-05-31,4.28,-5.25,2481.253276427562,0.67484,7.871300243771479e-07,-9.17
30,2002-06-30,4.26,-12.73,1503.1150623661333,0.60668,6.460598469468564e-06,-17.35
31,2002-07-31,4.27,-3.77,1329.3144631175455,0.61417,1.322063976775251e-07,1.23
32,2002-08-31,4.28,1.76,1739.4919796028637,0.61791,-4.499833998419737e-06,-1.2
33,2002-09-30,4.28,-12.08,22162.208674154128,0.64862,1.241592089287493e-06,4.97
34,2002-10-31,4.28,2.13,4492.939623976712,0.61791,2.1079212907884904e-06,-4.73
35,2002-11-30,4.28,8.38,2511.5712484666756,0.61417,-4.623033333291341e-06,-2.96
36,2002-12-31,4.52,-13.23,2074.7277634733196,0.48909,-1.5915834515646676e-05,-20.37
