,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,16512.325355095076,6.86586,3.878862336749807e-06,-3.69,-3.69,0.0438,-3.69,11.18
1,2000-01-31,4.78,-8.41,13438.995811937757,6.83024,-1.2672434252722047e-05,-24.26,-24.26,0.0457,-24.26,-8.41
2,2000-02-29,5.07,-13.36,19176.74898601956,4.46076,-1.2548657510486106e-05,-35.24,-35.24,0.0594,-35.24,-13.36
3,2000-03-31,5.05,4.71,18587.134653769535,6.17791,5.397370741774879e-06,38.49,38.49,0.0461,38.49,4.71
4,2000-04-30,5.06,-17.96,11543.614849399008,5.67908,-6.735545472186005e-06,-4.52,-4.52,0.0507,-4.52,-17.96
5,2000-05-31,5.12,1.68,10318.49434108695,6.00524,-1.2561143323334394e-05,5.74,5.74,0.0456,5.74,1.68
6,2000-06-30,5.16,12.61,19647.910759028342,5.98605,-3.5053724737418614e-06,2.3,2.3,0.0292,2.3,12.61
7,2000-07-31,5.13,-14.44,10292.246807287971,5.9285,4.280470184177793e-06,-0.96,-0.96,0.0189,-0.96,-14.44
8,2000-08-31,5.12,-3.14,7690.258073234901,5.41047,-2.4430370562271737e-07,-8.74,-8.74,0.0154,-8.74,-3.14
9,2000-09-30,5.09,-17.36,6091.067733956639,4.16338,-4.87300555544035e-06,-23.46,-23.46,0.0515,-23.46,-17.36
10,2000-10-31,5.37,-16.2,6367.29859571543,3.04099,-2.5570255779769277e-06,-26.96,-26.96,0.0649,-26.96,-16.2
11,2000-11-30,5.32,-0.81,21637.571994519363,2.28314,-1.3524387597774946e-05,-25.86,-25.86,0.0553,-25.86,-0.81
12,2000-12-31,6.08,-4.36,15119.2790744788,2.29274,3.2954615698428205e-05,-14.64,-14.64,0.0363,-14.64,-4.36
13,2001-01-31,5.27,23.09,24129.16635017188,2.67884,2.7449086688945687e-06,43.93,43.93,0.0551,43.93,23.09
14,2001-02-28,5.06,-7.49,6688.545862201096,2.2116,-2.636824249007487e-08,-11.8,-11.8,0.0258,-11.8,-7.49
15,2001-03-31,4.96,-9.68,5007.937551062383,1.92347,-7.582128246324872e-06,-13.03,-13.03,0.0219,-13.03,-9.68
16,2001-04-30,5.01,11.19,11977.002042225133,2.18045,-4.978271511265509e-06,13.36,13.36,0.0354,13.36,11.19
17,2001-05-31,5.01,5.02,16983.789011096498,2.73335,8.492607593679565e-06,25.36,25.36,0.0333,25.36,5.02
18,2001-06-30,4.99,-7.17,5556.324346427511,2.60096,7.320558418838609e-07,-6.7,-6.7,0.0238,-6.7,-7.17
19,2001-07-31,4.77,-8.5,5139.043729828204,2.2739,5.357052444403735e-06,-12.57,-12.57,0.0284,-12.57,-8.5
20,2001-08-31,4.54,0.66,7164.554377603045,2.00913,-1.1844678107230436e-05,-11.64,-11.64,0.0278,-11.64,0.66
21,2001-09-30,4.0,-17.28,9409.788570577737,1.80666,-8.661641353216328e-06,-22.67,-22.67,0.044,-22.67,-17.28
22,2001-10-31,4.02,12.78,7763.968077323633,2.09479,9.285935093585973e-06,15.95,15.95,0.0379,15.95,12.78
23,2001-11-30,4.04,20.45,17240.05543878658,3.39527,8.696482308159998e-06,63.91,63.91,0.0484,63.91,20.45
24,2001-12-31,4.01,10.41,17181.10989124366,3.86251,-7.312631187932668e-07,22.17,22.17,0.0482,22.17,10.41
25,2002-01-31,3.98,6.92,15451.496423180131,3.41236,2.5675307552290808e-06,23.79,23.79,0.0437,23.79,6.92
26,2002-02-28,4.01,10.36,9181.040389661392,4.39049,7.569783746784088e-06,21.91,21.91,0.0334,21.91,10.36
27,2002-03-31,4.0,8.98,13449.200673974494,5.00183,-9.620011208171926e-06,13.92,13.92,0.0304,13.92,8.98
28,2002-04-30,4.04,-4.87,83.04037199502424,1.62168,-2.7816441536049004e-05,-67.58,-67.58,0.0727,-67.58,-4.87
29,2002-05-31,4.28,-5.25,171250.1399040011,0.88636,-2.2254939665915868e-07,-45.34,-45.34,0.0377,-45.34,-5.25
30,2002-06-30,4.26,-12.73,50914.72375954292,1.00892,5.549678504477013e-06,4.12,4.12,0.0438,4.12,-12.73
31,2002-07-31,4.27,-3.77,48950.02080698123,0.56716,-5.820210217940663e-06,-43.79,-43.79,0.0476,-43.79,-3.77
32,2002-08-31,4.28,1.76,43311.48669543007,0.48166,-4.390822670630774e-06,-20.84,-20.84,0.0294,-20.84,1.76
33,2002-09-30,4.28,-12.08,21898.194931446214,0.38476,5.7601234592621505e-06,-20.12,-20.12,0.0332,-20.12,-12.08
34,2002-10-31,4.28,2.13,8756.969394295927,0.38191,1.0952521045183554e-06,-0.74,-0.74,0.0584,-0.74,2.13
35,2002-11-30,4.28,8.38,8361.576720258117,0.42751,-1.7494836525246028e-06,7.91,7.91,0.0569,7.91,8.38
